ITERATION,MEASUREMENT,VALUE,SEED,CONTROL_GOAL_SPACE,USE_RESAMPLING
129,TRANSITIONS_MOVING_GOAL[%],0.9970703125,0,False,False
130,TRANSITIONS_MOVING_GOAL[%],0.995849609375,0,False,False
131,TRANSITIONS_MOVING_GOAL[%],0.995849609375,0,False,False
132,TRANSITIONS_MOVING_GOAL[%],0.998046875,0,False,False
133,TRANSITIONS_MOVING_GOAL[%],0.99609375,0,False,False
134,TRANSITIONS_MOVING_GOAL[%],0.996337890625,0,False,False
135,TRANSITIONS_MOVING_GOAL[%],0.996826171875,0,False,False
136,TRANSITIONS_MOVING_GOAL[%],0.997802734375,0,False,False
137,TRANSITIONS_MOVING_GOAL[%],0.99560546875,0,False,False
138,TRANSITIONS_MOVING_GOAL[%],0.998779296875,0,False,False
139,TRANSITIONS_MOVING_GOAL[%],0.996826171875,0,False,False
140,TRANSITIONS_MOVING_GOAL[%],0.992431640625,0,False,False
141,TRANSITIONS_MOVING_GOAL[%],0.99658203125,0,False,False
142,TRANSITIONS_MOVING_GOAL[%],0.997802734375,0,False,False
143,TRANSITIONS_MOVING_GOAL[%],0.996826171875,0,False,False
144,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
145,TRANSITIONS_MOVING_GOAL[%],0.997314453125,0,False,False
146,TRANSITIONS_MOVING_GOAL[%],0.99755859375,0,False,False
147,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
148,TRANSITIONS_MOVING_GOAL[%],0.996337890625,0,False,False
149,TRANSITIONS_MOVING_GOAL[%],0.996826171875,0,False,False
150,TRANSITIONS_MOVING_GOAL[%],0.99365234375,0,False,False
151,TRANSITIONS_MOVING_GOAL[%],0.99560546875,0,False,False
152,TRANSITIONS_MOVING_GOAL[%],0.993896484375,0,False,False
153,TRANSITIONS_MOVING_GOAL[%],0.9951171875,0,False,False
154,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
155,TRANSITIONS_MOVING_GOAL[%],0.9951171875,0,False,False
156,TRANSITIONS_MOVING_GOAL[%],0.993896484375,0,False,False
157,TRANSITIONS_MOVING_GOAL[%],0.99462890625,0,False,False
158,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
159,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
160,TRANSITIONS_MOVING_GOAL[%],0.992919921875,0,False,False
161,TRANSITIONS_MOVING_GOAL[%],0.993896484375,0,False,False
162,TRANSITIONS_MOVING_GOAL[%],0.99560546875,0,False,False
163,TRANSITIONS_MOVING_GOAL[%],0.992431640625,0,False,False
164,TRANSITIONS_MOVING_GOAL[%],0.995361328125,0,False,False
165,TRANSITIONS_MOVING_GOAL[%],0.992431640625,0,False,False
166,TRANSITIONS_MOVING_GOAL[%],0.99365234375,0,False,False
167,TRANSITIONS_MOVING_GOAL[%],0.99267578125,0,False,False
168,TRANSITIONS_MOVING_GOAL[%],0.9951171875,0,False,False
169,TRANSITIONS_MOVING_GOAL[%],0.993408203125,0,False,False
170,TRANSITIONS_MOVING_GOAL[%],0.994873046875,0,False,False
171,TRANSITIONS_MOVING_GOAL[%],0.994873046875,0,False,False
172,TRANSITIONS_MOVING_GOAL[%],0.993896484375,0,False,False
173,TRANSITIONS_MOVING_GOAL[%],0.994140625,0,False,False
174,TRANSITIONS_MOVING_GOAL[%],0.99462890625,0,False,False
175,TRANSITIONS_MOVING_GOAL[%],0.994873046875,0,False,False
176,TRANSITIONS_MOVING_GOAL[%],0.994873046875,0,False,False
177,TRANSITIONS_MOVING_GOAL[%],0.9951171875,0,False,False
178,TRANSITIONS_MOVING_GOAL[%],0.994873046875,0,False,False
179,TRANSITIONS_MOVING_GOAL[%],0.994384765625,0,False,False
180,TRANSITIONS_MOVING_GOAL[%],0.992431640625,0,False,False
181,TRANSITIONS_MOVING_GOAL[%],0.99365234375,0,False,False
182,TRANSITIONS_MOVING_GOAL[%],0.992919921875,0,False,False
183,TRANSITIONS_MOVING_GOAL[%],0.99560546875,0,False,False
184,TRANSITIONS_MOVING_GOAL[%],0.99462890625,0,False,False
185,TRANSITIONS_MOVING_GOAL[%],0.993408203125,0,False,False
186,TRANSITIONS_MOVING_GOAL[%],0.99462890625,0,False,False
187,TRANSITIONS_MOVING_GOAL[%],0.99267578125,0,False,False
188,TRANSITIONS_MOVING_GOAL[%],0.9951171875,0,False,False
189,TRANSITIONS_MOVING_GOAL[%],0.991943359375,0,False,False
190,TRANSITIONS_MOVING_GOAL[%],0.991455078125,0,False,False
191,TRANSITIONS_MOVING_GOAL[%],0.98974609375,0,False,False
192,TRANSITIONS_MOVING_GOAL[%],0.9931640625,0,False,False
193,TRANSITIONS_MOVING_GOAL[%],0.99462890625,0,False,False
194,TRANSITIONS_MOVING_GOAL[%],0.99169921875,0,False,False
195,TRANSITIONS_MOVING_GOAL[%],0.99169921875,0,False,False
196,TRANSITIONS_MOVING_GOAL[%],0.989501953125,0,False,False
197,TRANSITIONS_MOVING_GOAL[%],0.9912109375,0,False,False
198,TRANSITIONS_MOVING_GOAL[%],0.99169921875,0,False,False
199,TRANSITIONS_MOVING_GOAL[%],0.99169921875,0,False,False
200,TRANSITIONS_MOVING_GOAL[%],0.992431640625,0,False,False
0,DYN_L2_ERROR_MOVING_GOAL,0.25509512424468994,0,False,False
1,DYN_L2_ERROR_MOVING_GOAL,0.18224872648715973,0,False,False
2,DYN_L2_ERROR_MOVING_GOAL,0.14732441306114197,0,False,False
3,DYN_L2_ERROR_MOVING_GOAL,0.11911066621541977,0,False,False
4,DYN_L2_ERROR_MOVING_GOAL,0.09954123198986053,0,False,False
5,DYN_L2_ERROR_MOVING_GOAL,0.08912976831197739,0,False,False
6,DYN_L2_ERROR_MOVING_GOAL,0.08364015817642212,0,False,False
7,DYN_L2_ERROR_MOVING_GOAL,0.07395391911268234,0,False,False
8,DYN_L2_ERROR_MOVING_GOAL,0.06721977889537811,0,False,False
9,DYN_L2_ERROR_MOVING_GOAL,0.0648254007101059,0,False,False
10,DYN_L2_ERROR_MOVING_GOAL,0.06087028980255127,0,False,False
11,DYN_L2_ERROR_MOVING_GOAL,0.05613512545824051,0,False,False
12,DYN_L2_ERROR_MOVING_GOAL,0.05380147695541382,0,False,False
13,DYN_L2_ERROR_MOVING_GOAL,0.05029994249343872,0,False,False
14,DYN_L2_ERROR_MOVING_GOAL,0.04899108409881592,0,False,False
15,DYN_L2_ERROR_MOVING_GOAL,0.04688204824924469,0,False,False
16,DYN_L2_ERROR_MOVING_GOAL,0.04497285187244415,0,False,False
17,DYN_L2_ERROR_MOVING_GOAL,0.044996075332164764,0,False,False
18,DYN_L2_ERROR_MOVING_GOAL,0.04457845538854599,0,False,False
19,DYN_L2_ERROR_MOVING_GOAL,0.04350545257329941,0,False,False
20,DYN_L2_ERROR_MOVING_GOAL,0.04184853658080101,0,False,False
21,DYN_L2_ERROR_MOVING_GOAL,0.041631609201431274,0,False,False
22,DYN_L2_ERROR_MOVING_GOAL,0.041589584201574326,0,False,False
23,DYN_L2_ERROR_MOVING_GOAL,0.04074469581246376,0,False,False
24,DYN_L2_ERROR_MOVING_GOAL,0.04010043293237686,0,False,False
25,DYN_L2_ERROR_MOVING_GOAL,0.03980696201324463,0,False,False
26,DYN_L2_ERROR_MOVING_GOAL,0.03943224996328354,0,False,False
27,DYN_L2_ERROR_MOVING_GOAL,0.039222583174705505,0,False,False
28,DYN_L2_ERROR_MOVING_GOAL,0.039003945887088776,0,False,False
29,DYN_L2_ERROR_MOVING_GOAL,0.038605231791734695,0,False,False
30,DYN_L2_ERROR_MOVING_GOAL,0.038718082010746,0,False,False
31,DYN_L2_ERROR_MOVING_GOAL,0.03844722732901573,0,False,False
32,DYN_L2_ERROR_MOVING_GOAL,0.038294270634651184,0,False,False
33,DYN_L2_ERROR_MOVING_GOAL,0.03803720325231552,0,False,False
34,DYN_L2_ERROR_MOVING_GOAL,0.03810066729784012,0,False,False
35,DYN_L2_ERROR_MOVING_GOAL,0.03774216026067734,0,False,False
36,DYN_L2_ERROR_MOVING_GOAL,0.037876009941101074,0,False,False
37,DYN_L2_ERROR_MOVING_GOAL,0.03829653933644295,0,False,False
38,DYN_L2_ERROR_MOVING_GOAL,0.0373346284031868,0,False,False
39,DYN_L2_ERROR_MOVING_GOAL,0.03750953823328018,0,False,False
40,DYN_L2_ERROR_MOVING_GOAL,0.03699640557169914,0,False,False
41,DYN_L2_ERROR_MOVING_GOAL,0.03654427453875542,0,False,False
42,DYN_L2_ERROR_MOVING_GOAL,0.03645159304141998,0,False,False
43,DYN_L2_ERROR_MOVING_GOAL,0.0362909696996212,0,False,False
44,DYN_L2_ERROR_MOVING_GOAL,0.03570614010095596,0,False,False
45,DYN_L2_ERROR_MOVING_GOAL,0.03562942147254944,0,False,False
46,DYN_L2_ERROR_MOVING_GOAL,0.03511827439069748,0,False,False
47,DYN_L2_ERROR_MOVING_GOAL,0.03492160513997078,0,False,False
48,DYN_L2_ERROR_MOVING_GOAL,0.03437093645334244,0,False,False
49,DYN_L2_ERROR_MOVING_GOAL,0.034207433462142944,0,False,False
50,DYN_L2_ERROR_MOVING_GOAL,0.03347359597682953,0,False,False
51,DYN_L2_ERROR_MOVING_GOAL,0.03319230303168297,0,False,False
52,DYN_L2_ERROR_MOVING_GOAL,0.032715994864702225,0,False,False
53,DYN_L2_ERROR_MOVING_GOAL,0.03199350833892822,0,False,False
54,DYN_L2_ERROR_MOVING_GOAL,0.03130584955215454,0,False,False
55,DYN_L2_ERROR_MOVING_GOAL,0.031030338257551193,0,False,False
56,DYN_L2_ERROR_MOVING_GOAL,0.030259909108281136,0,False,False
57,DYN_L2_ERROR_MOVING_GOAL,0.02977290377020836,0,False,False
58,DYN_L2_ERROR_MOVING_GOAL,0.028942104429006577,0,False,False
59,DYN_L2_ERROR_MOVING_GOAL,0.02864987775683403,0,False,False
60,DYN_L2_ERROR_MOVING_GOAL,0.027630899101495743,0,False,False
61,DYN_L2_ERROR_MOVING_GOAL,0.027655193582177162,0,False,False
62,DYN_L2_ERROR_MOVING_GOAL,0.026815341785550117,0,False,False
63,DYN_L2_ERROR_MOVING_GOAL,0.025797314941883087,0,False,False
64,DYN_L2_ERROR_MOVING_GOAL,0.02489958330988884,0,False,False
65,DYN_L2_ERROR_MOVING_GOAL,0.024494942277669907,0,False,False
66,DYN_L2_ERROR_MOVING_GOAL,0.024055900052189827,0,False,False
67,DYN_L2_ERROR_MOVING_GOAL,0.02359851635992527,0,False,False
68,DYN_L2_ERROR_MOVING_GOAL,0.0227326862514019,0,False,False
69,DYN_L2_ERROR_MOVING_GOAL,0.022016175091266632,0,False,False
70,DYN_L2_ERROR_MOVING_GOAL,0.02194245532155037,0,False,False
71,DYN_L2_ERROR_MOVING_GOAL,0.02126491442322731,0,False,False
72,DYN_L2_ERROR_MOVING_GOAL,0.0208051148802042,0,False,False
73,DYN_L2_ERROR_MOVING_GOAL,0.020435115322470665,0,False,False
74,DYN_L2_ERROR_MOVING_GOAL,0.02042395807802677,0,False,False
75,DYN_L2_ERROR_MOVING_GOAL,0.019670993089675903,0,False,False
76,DYN_L2_ERROR_MOVING_GOAL,0.019487034529447556,0,False,False
77,DYN_L2_ERROR_MOVING_GOAL,0.019223451614379883,0,False,False
78,DYN_L2_ERROR_MOVING_GOAL,0.018824629485607147,0,False,False
79,DYN_L2_ERROR_MOVING_GOAL,0.018746908754110336,0,False,False
80,DYN_L2_ERROR_MOVING_GOAL,0.01829524338245392,0,False,False
81,DYN_L2_ERROR_MOVING_GOAL,0.01787572167813778,0,False,False
82,DYN_L2_ERROR_MOVING_GOAL,0.01788567379117012,0,False,False
83,DYN_L2_ERROR_MOVING_GOAL,0.017131973057985306,0,False,False
84,DYN_L2_ERROR_MOVING_GOAL,0.017604447901248932,0,False,False
85,DYN_L2_ERROR_MOVING_GOAL,0.017747394740581512,0,False,False
86,DYN_L2_ERROR_MOVING_GOAL,0.017289992421865463,0,False,False
87,DYN_L2_ERROR_MOVING_GOAL,0.017342587932944298,0,False,False
88,DYN_L2_ERROR_MOVING_GOAL,0.01748569868505001,0,False,False
89,DYN_L2_ERROR_MOVING_GOAL,0.016927439719438553,0,False,False
90,DYN_L2_ERROR_MOVING_GOAL,0.016972888261079788,0,False,False
91,DYN_L2_ERROR_MOVING_GOAL,0.01694408617913723,0,False,False
92,DYN_L2_ERROR_MOVING_GOAL,0.01657867804169655,0,False,False
93,DYN_L2_ERROR_MOVING_GOAL,0.016491439193487167,0,False,False
94,DYN_L2_ERROR_MOVING_GOAL,0.01643587462604046,0,False,False
95,DYN_L2_ERROR_MOVING_GOAL,0.01643691584467888,0,False,False
96,DYN_L2_ERROR_MOVING_GOAL,0.016169972717761993,0,False,False
97,DYN_L2_ERROR_MOVING_GOAL,0.016165684908628464,0,False,False
98,DYN_L2_ERROR_MOVING_GOAL,0.0161154605448246,0,False,False
99,DYN_L2_ERROR_MOVING_GOAL,0.01618143543601036,0,False,False
100,DYN_L2_ERROR_MOVING_GOAL,0.015986243262887,0,False,False
101,DYN_L2_ERROR_MOVING_GOAL,0.015888983383774757,0,False,False
102,DYN_L2_ERROR_MOVING_GOAL,0.015657931566238403,0,False,False
103,DYN_L2_ERROR_MOVING_GOAL,0.01556914858520031,0,False,False
104,DYN_L2_ERROR_MOVING_GOAL,0.015062203630805016,0,False,False
105,DYN_L2_ERROR_MOVING_GOAL,0.01507941260933876,0,False,False
106,DYN_L2_ERROR_MOVING_GOAL,0.015136254951357841,0,False,False
107,DYN_L2_ERROR_MOVING_GOAL,0.015059459954500198,0,False,False
108,DYN_L2_ERROR_MOVING_GOAL,0.014690104871988297,0,False,False
109,DYN_L2_ERROR_MOVING_GOAL,0.014719134196639061,0,False,False
110,DYN_L2_ERROR_MOVING_GOAL,0.014634847640991211,0,False,False
111,DYN_L2_ERROR_MOVING_GOAL,0.014748988673090935,0,False,False
112,DYN_L2_ERROR_MOVING_GOAL,0.014718610793352127,0,False,False
113,DYN_L2_ERROR_MOVING_GOAL,0.01460302248597145,0,False,False
114,DYN_L2_ERROR_MOVING_GOAL,0.014401399530470371,0,False,False
115,DYN_L2_ERROR_MOVING_GOAL,0.014105495996773243,0,False,False
116,DYN_L2_ERROR_MOVING_GOAL,0.013876560144126415,0,False,False
117,DYN_L2_ERROR_MOVING_GOAL,0.013650095090270042,0,False,False
118,DYN_L2_ERROR_MOVING_GOAL,0.014031593687832355,0,False,False
119,DYN_L2_ERROR_MOVING_GOAL,0.013684572651982307,0,False,False
120,DYN_L2_ERROR_MOVING_GOAL,0.013493464328348637,0,False,False
121,DYN_L2_ERROR_MOVING_GOAL,0.013504553586244583,0,False,False
122,DYN_L2_ERROR_MOVING_GOAL,0.013150365091860294,0,False,False
123,DYN_L2_ERROR_MOVING_GOAL,0.012757600285112858,0,False,False
124,DYN_L2_ERROR_MOVING_GOAL,0.012764126993715763,0,False,False
125,DYN_L2_ERROR_MOVING_GOAL,0.012531179003417492,0,False,False
126,DYN_L2_ERROR_MOVING_GOAL,0.012537233531475067,0,False,False
127,DYN_L2_ERROR_MOVING_GOAL,0.012703513726592064,0,False,False
128,DYN_L2_ERROR_MOVING_GOAL,0.01226002722978592,0,False,False
129,DYN_L2_ERROR_MOVING_GOAL,0.011948084458708763,0,False,False
130,DYN_L2_ERROR_MOVING_GOAL,0.012439319863915443,0,False,False
131,DYN_L2_ERROR_MOVING_GOAL,0.012184865772724152,0,False,False
132,DYN_L2_ERROR_MOVING_GOAL,0.01207887101918459,0,False,False
133,DYN_L2_ERROR_MOVING_GOAL,0.012144668027758598,0,False,False
134,DYN_L2_ERROR_MOVING_GOAL,0.012289386242628098,0,False,False
135,DYN_L2_ERROR_MOVING_GOAL,0.012434359639883041,0,False,False
136,DYN_L2_ERROR_MOVING_GOAL,0.012381472624838352,0,False,False
137,DYN_L2_ERROR_MOVING_GOAL,0.012193187139928341,0,False,False
138,DYN_L2_ERROR_MOVING_GOAL,0.012156371958553791,0,False,False
139,DYN_L2_ERROR_MOVING_GOAL,0.012256903573870659,0,False,False
140,DYN_L2_ERROR_MOVING_GOAL,0.012005048803985119,0,False,False
141,DYN_L2_ERROR_MOVING_GOAL,0.012487015686929226,0,False,False
142,DYN_L2_ERROR_MOVING_GOAL,0.0123951006680727,0,False,False
143,DYN_L2_ERROR_MOVING_GOAL,0.01228412427008152,0,False,False
144,DYN_L2_ERROR_MOVING_GOAL,0.012244373559951782,0,False,False
145,DYN_L2_ERROR_MOVING_GOAL,0.012473559007048607,0,False,False
146,DYN_L2_ERROR_MOVING_GOAL,0.012262800708413124,0,False,False
147,DYN_L2_ERROR_MOVING_GOAL,0.011990206316113472,0,False,False
148,DYN_L2_ERROR_MOVING_GOAL,0.012225472368299961,0,False,False
149,DYN_L2_ERROR_MOVING_GOAL,0.012034270912408829,0,False,False
150,DYN_L2_ERROR_MOVING_GOAL,0.012110413983464241,0,False,False
151,DYN_L2_ERROR_MOVING_GOAL,0.011968418955802917,0,False,False
152,DYN_L2_ERROR_MOVING_GOAL,0.01153765618801117,0,False,False
153,DYN_L2_ERROR_MOVING_GOAL,0.011784911155700684,0,False,False
154,DYN_L2_ERROR_MOVING_GOAL,0.011829187162220478,0,False,False
155,DYN_L2_ERROR_MOVING_GOAL,0.011896766722202301,0,False,False
156,DYN_L2_ERROR_MOVING_GOAL,0.011545328423380852,0,False,False
157,DYN_L2_ERROR_MOVING_GOAL,0.011526134796440601,0,False,False
158,DYN_L2_ERROR_MOVING_GOAL,0.01171979308128357,0,False,False
159,DYN_L2_ERROR_MOVING_GOAL,0.011400822550058365,0,False,False
160,DYN_L2_ERROR_MOVING_GOAL,0.011220378801226616,0,False,False
161,DYN_L2_ERROR_MOVING_GOAL,0.010873819701373577,0,False,False
162,DYN_L2_ERROR_MOVING_GOAL,0.01086411252617836,0,False,False
163,DYN_L2_ERROR_MOVING_GOAL,0.011083019897341728,0,False,False
164,DYN_L2_ERROR_MOVING_GOAL,0.011332832276821136,0,False,False
165,DYN_L2_ERROR_MOVING_GOAL,0.011178581044077873,0,False,False
166,DYN_L2_ERROR_MOVING_GOAL,0.011418450623750687,0,False,False
167,DYN_L2_ERROR_MOVING_GOAL,0.011434875428676605,0,False,False
168,DYN_L2_ERROR_MOVING_GOAL,0.01177551131695509,0,False,False
169,DYN_L2_ERROR_MOVING_GOAL,0.011482320725917816,0,False,False
170,DYN_L2_ERROR_MOVING_GOAL,0.011617666110396385,0,False,False
171,DYN_L2_ERROR_MOVING_GOAL,0.011780591681599617,0,False,False
172,DYN_L2_ERROR_MOVING_GOAL,0.01174242328852415,0,False,False
173,DYN_L2_ERROR_MOVING_GOAL,0.011684494093060493,0,False,False
174,DYN_L2_ERROR_MOVING_GOAL,0.012076087296009064,0,False,False
175,DYN_L2_ERROR_MOVING_GOAL,0.012019192799925804,0,False,False
176,DYN_L2_ERROR_MOVING_GOAL,0.012101302854716778,0,False,False
177,DYN_L2_ERROR_MOVING_GOAL,0.012050509452819824,0,False,False
178,DYN_L2_ERROR_MOVING_GOAL,0.011840993538498878,0,False,False
179,DYN_L2_ERROR_MOVING_GOAL,0.011741247959434986,0,False,False
180,DYN_L2_ERROR_MOVING_GOAL,0.012010456994175911,0,False,False
181,DYN_L2_ERROR_MOVING_GOAL,0.011970842257142067,0,False,False
182,DYN_L2_ERROR_MOVING_GOAL,0.01214743871241808,0,False,False
183,DYN_L2_ERROR_MOVING_GOAL,0.0117857176810503,0,False,False
184,DYN_L2_ERROR_MOVING_GOAL,0.011666118167340755,0,False,False
185,DYN_L2_ERROR_MOVING_GOAL,0.011899186298251152,0,False,False
186,DYN_L2_ERROR_MOVING_GOAL,0.011293839663267136,0,False,False
187,DYN_L2_ERROR_MOVING_GOAL,0.011564800515770912,0,False,False
188,DYN_L2_ERROR_MOVING_GOAL,0.011303960345685482,0,False,False
189,DYN_L2_ERROR_MOVING_GOAL,0.0112035246565938,0,False,False
190,DYN_L2_ERROR_MOVING_GOAL,0.010986093431711197,0,False,False
191,DYN_L2_ERROR_MOVING_GOAL,0.010794999077916145,0,False,False
192,DYN_L2_ERROR_MOVING_GOAL,0.010755239985883236,0,False,False
193,DYN_L2_ERROR_MOVING_GOAL,0.010343862697482109,0,False,False
194,DYN_L2_ERROR_MOVING_GOAL,0.010414501652121544,0,False,False
195,DYN_L2_ERROR_MOVING_GOAL,0.010701492428779602,0,False,False
196,DYN_L2_ERROR_MOVING_GOAL,0.010159307159483433,0,False,False
197,DYN_L2_ERROR_MOVING_GOAL,0.010373555123806,0,False,False
198,DYN_L2_ERROR_MOVING_GOAL,0.01028246060013771,0,False,False
199,DYN_L2_ERROR_MOVING_GOAL,0.010566511191427708,0,False,False
200,DYN_L2_ERROR_MOVING_GOAL,0.010583299212157726,0,False,False
0,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
1,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
2,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
3,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
4,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
5,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
6,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
7,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
8,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
9,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
10,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
11,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
12,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
13,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
14,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
15,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
16,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
17,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
18,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
19,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
20,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
21,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
22,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
23,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
24,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
25,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
26,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
27,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
28,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
29,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
30,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
31,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
32,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
33,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
34,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
35,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
36,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
37,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
38,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
39,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
40,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
41,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
42,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
43,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
44,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
45,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
46,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
47,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
48,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
49,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
50,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
51,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
52,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
53,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
54,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
55,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
56,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
57,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
58,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
59,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
60,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
61,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
62,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
63,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
64,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
65,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
66,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
67,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
68,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
69,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
70,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
71,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
72,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
73,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
74,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
75,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
76,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
77,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
78,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
79,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
80,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
81,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
82,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
83,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
84,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
85,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
86,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
87,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
88,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
89,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
90,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
91,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
92,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
93,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
94,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
95,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
96,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
97,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
98,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
99,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
100,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
101,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
102,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
103,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
104,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
105,DYN_L2_ERROR_NONMOVING_GOAL,,0,False,False
